,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
1232,Vlog_1080P-35cd,Vlog,1080,112,3.196,3.4810000000000003,3.528,3.55,0.596,0.542,0.465,0.484,1920,1080,yuv420p,30.0,,,
1233,Vlog_1080P-3744,Vlog,1080,117,3.948,4.186,4.398,3.4989999999999997,0.574,0.40399999999999997,0.44799999999999995,0.624,1920,1080,yuv420p,50.0,,,
1235,Vlog_1080P-45c9,Vlog,1080,104,2.888,2.886,2.7569999999999997,2.801,0.696,0.659,0.642,0.583,1920,1080,yuv420p,23.976023976024,,,
1238,Vlog_1080P-4ba9,Vlog,1080,112,3.908,4.163,3.977,4.189,0.523,0.6,0.7,0.589,1920,1080,yuv420p,24.0,,,
1239,Vlog_1080P-4f26,Vlog,1080,126,3.9619999999999997,3.803,3.716,3.69,0.484,0.511,0.495,0.42100000000000004,1920,1080,yuv420p,25.0,,,
1240,Vlog_1080P-52fe,Vlog,1080,115,3.838,3.5180000000000002,3.3,3.15,0.5329999999999999,0.54,0.585,0.623,1920,1080,yuv420p,25.0,,,
1242,Vlog_1080P-5904,Vlog,1080,128,4.365,4.538,4.459,4.391,0.47,0.413,0.48,0.434,1920,1080,yuv420p,60.0,,,
1245,Vlog_1080P-5f28,Vlog,1080,108,2.8110000000000004,2.582,2.91,3.168,0.728,0.7659999999999999,0.594,0.627,1920,1080,yuv420p,59.9400630914826,,,
1247,Vlog_1080P-62fc,Vlog,1080,136,4.255,4.2589999999999995,4.1419999999999995,4.271,0.5329999999999999,0.504,0.43700000000000006,0.493,1920,1080,yuv420p,60.0,,,
1249,Vlog_1080P-64b6,Vlog,1080,108,4.192,4.0760000000000005,4.0169999999999995,3.8939999999999997,0.5760000000000001,0.40399999999999997,0.46799999999999997,0.451,1088,1088,yuv420p,60.0,,,
1250,Vlog_1080P-6686,Vlog,1080,137,3.926,3.9360000000000004,3.205,2.998,0.701,0.528,0.6509999999999999,0.6609999999999999,1920,1080,yuv422p10le,59.9400630914826,,,
1251,Vlog_1080P-687a,Vlog,1080,125,3.3739999999999997,3.216,3.346,3.241,0.7340000000000001,0.736,0.698,0.715,1920,1080,yuv422p10le,29.970029970029998,,,
1253,Vlog_1080P-7062,Vlog,1080,126,3.944,4.175,4.181,4.032,0.584,0.62,0.583,0.708,1920,1080,yuv420p,25.0,,,
1256,Vlog_1080P-7e8c,Vlog,1080,115,3.042,2.541,3.4939999999999998,3.426,0.662,0.95,0.52,0.551,1920,1080,yuv420p,29.970029970029998,,,
1309,Vlog_360P-1e5b,Vlog,360,123,3.266,3.2710000000000004,3.1839999999999997,3.012,0.574,0.551,0.54,0.583,640,360,yuv420p,30.0,,,
1310,Vlog_360P-22a0,Vlog,360,130,3.286,3.037,3.0980000000000003,3.0,0.528,0.618,0.6409999999999999,0.6559999999999999,640,360,yuv420p,30.0,,,
1311,Vlog_360P-2973,Vlog,360,109,2.9019999999999997,2.742,2.741,2.798,0.628,0.531,0.535,0.5429999999999999,640,360,yuv420p,29.970029970029998,,,
1312,Vlog_360P-2e9d,Vlog,360,124,2.7460000000000004,2.79,2.8680000000000003,2.773,0.561,0.608,0.594,0.614,640,360,yuv420p,25.0,,,
1313,Vlog_360P-3121,Vlog,360,125,2.775,2.5839999999999996,2.734,2.481,0.727,0.578,0.6609999999999999,0.721,640,360,yuv420p,30.0,,,
1314,Vlog_360P-3bc2,Vlog,360,111,3.944,3.6519999999999997,3.585,3.818,0.47100000000000003,0.539,0.544,0.499,640,360,yuv420p,30.0,,,
1315,Vlog_360P-433e,Vlog,360,133,3.198,3.197,3.01,3.071,0.58,0.617,0.6509999999999999,0.654,640,360,yuv420p,30.0,,,
1317,Vlog_360P-4697,Vlog,360,118,3.551,3.091,3.312,3.109,0.56,0.645,0.603,0.6920000000000001,640,360,yuv420p,30.0,,,
1318,Vlog_360P-4795,Vlog,360,121,2.479,2.401,2.22,2.533,0.629,0.547,0.607,0.589,640,360,yuv420p,30.0,,,
1319,Vlog_360P-4ad1,Vlog,360,109,3.016,3.029,3.17,3.1910000000000003,0.5529999999999999,0.588,0.5539999999999999,0.505,640,360,yuv420p,30.0,,,
1320,Vlog_360P-4d71,Vlog,360,103,3.052,3.102,3.3510000000000004,3.0239999999999996,0.615,0.625,0.662,0.787,640,360,yuv420p,30.0,,,
1322,Vlog_360P-6279,Vlog,360,104,3.26,2.986,2.965,2.9960000000000004,0.555,0.584,0.601,0.5920000000000001,640,360,yuv420p,30.0,,,
1323,Vlog_360P-7334,Vlog,360,143,3.266,3.245,3.008,3.213,0.674,0.55,0.614,0.679,640,360,yuv420p,30.0,,,
1324,Vlog_360P-76ae,Vlog,360,109,2.6060000000000003,2.3930000000000002,2.6889999999999996,2.853,0.667,0.6459999999999999,0.596,0.643,640,360,yuv420p,30.0,,,
1325,Vlog_360P-7efe,Vlog,360,146,2.912,2.781,2.915,2.992,0.6679999999999999,0.624,0.675,0.609,640,360,yuv420p,30.0,,,
1327,Vlog_480P-08c7,Vlog,480,120,3.591,3.2539999999999996,3.242,3.571,0.446,0.486,0.46399999999999997,0.49700000000000005,854,480,yuv420p,29.970029970029998,,,
1328,Vlog_480P-0980,Vlog,480,129,2.755,2.803,2.807,2.612,0.623,0.613,0.645,0.5720000000000001,720,480,yuv420p,29.970029970029998,,,
1329,Vlog_480P-0ddc,Vlog,480,114,4.075,3.9760000000000004,4.215,3.891,0.414,0.532,0.59,0.519,720,480,yuv420p,30.136,,,
1330,Vlog_480P-1b39,Vlog,480,130,2.325,2.266,2.352,2.0980000000000003,0.672,0.5579999999999999,0.597,0.552,640,480,yuv420p,29.970029970029998,,,
1332,Vlog_480P-206f,Vlog,480,116,2.779,2.556,2.421,2.508,0.732,0.659,0.94,0.695,640,480,yuv420p,30.0,,,
1333,Vlog_480P-279d,Vlog,480,124,3.373,3.323,3.38,3.403,0.58,0.501,0.479,0.466,720,480,yuv411p,29.970029970029998,,,
1334,Vlog_480P-2cad,Vlog,480,132,3.2439999999999998,3.1719999999999997,3.263,3.261,0.63,0.688,0.701,0.7,720,480,yuv411p,29.970029970029998,,,
1335,Vlog_480P-34ba,Vlog,480,122,3.6660000000000004,3.696,3.772,3.665,0.475,0.434,0.45899999999999996,0.449,640,480,yuv420p,29.970029970029998,,,
1336,Vlog_480P-476b,Vlog,480,119,3.431,3.245,3.343,3.4160000000000004,0.505,0.649,0.45399999999999996,0.508,854,480,yuv420p,29.970029970029998,,,
1337,Vlog_480P-4beb,Vlog,480,125,2.512,2.4130000000000003,2.418,2.395,0.639,0.578,0.569,0.5529999999999999,640,480,yuv420p,30.0,,,
1338,Vlog_480P-5275,Vlog,480,123,3.12,3.2739999999999996,3.082,3.05,0.5489999999999999,0.555,0.64,0.604,640,480,yuv420p,25.0,,,
1339,Vlog_480P-535d,Vlog,480,110,2.846,2.825,2.8289999999999997,2.8289999999999997,0.493,0.605,0.49,0.537,720,480,yuv420p,29.970029970029998,,,
1340,Vlog_480P-59dc,Vlog,480,116,3.2060000000000004,3.285,3.236,3.3569999999999998,0.45,0.5,0.495,0.5329999999999999,640,480,yuv420p,30.026,,,
1342,Vlog_480P-5dfe,Vlog,480,110,3.8,3.803,3.7539999999999996,3.225,0.5,0.415,0.386,0.6779999999999999,854,480,yuv420p,29.970029970029998,,,
1343,Vlog_480P-5e1c,Vlog,480,121,2.5810000000000004,2.229,,,1.01,1.005,,,640,480,yuv420p,1.9980019980019998,,,
1345,Vlog_480P-6395,Vlog,480,103,3.755,3.679,3.6830000000000003,3.647,0.46,0.485,0.532,0.569,640,480,yuv420p,30.0,,,
1346,Vlog_480P-6c60,Vlog,480,112,2.487,2.6660000000000004,2.682,2.435,0.624,0.8270000000000001,0.737,0.65,640,480,yuv420p,30.0,,,
1348,Vlog_480P-7237,Vlog,480,130,3.89,3.752,3.7969999999999997,3.702,0.446,0.446,0.48200000000000004,0.431,854,480,yuv420p,29.970029970029998,,,
1349,Vlog_480P-7615,Vlog,480,108,2.588,2.878,2.752,2.865,0.746,0.7070000000000001,0.591,0.7020000000000001,640,480,yuv420p,30.0,,,
1350,Vlog_480P-7754,Vlog,480,118,3.944,4.0969999999999995,4.055,4.124,0.428,0.386,0.38299999999999995,0.36200000000000004,854,480,yuv420p,29.970029970029998,,,
1351,Vlog_480P-7d0c,Vlog,480,119,3.577,3.614,3.707,3.426,0.501,0.43,0.447,0.5,640,480,yuv422p,30.0,,,
1353,Vlog_720P-033a,Vlog,720,129,4.302,4.26,4.357,4.256,0.479,0.45899999999999996,0.488,0.529,1280,720,yuv420p,25.0,,,
1354,Vlog_720P-03d5,Vlog,720,121,3.605,3.77,3.2119999999999997,3.1060000000000003,0.5489999999999999,0.45799999999999996,0.754,0.701,1280,720,yuv420p,30.0,,,
1355,Vlog_720P-03f9,Vlog,720,109,3.972,3.955,3.906,3.88,0.446,0.48,0.436,0.47700000000000004,1280,720,yuv420p,23.976023976024,,,
1356,Vlog_720P-0d79,Vlog,720,110,3.805,3.574,4.024,4.245,0.479,0.511,0.603,0.474,1280,720,yuv420p,29.970029970029998,,,
1358,Vlog_720P-11c5,Vlog,720,122,3.8160000000000003,3.741,3.73,3.773,0.53,0.48,0.484,0.488,1280,720,yuv420p,30.0,,,
1360,Vlog_720P-135c,Vlog,720,115,3.872,3.759,3.7030000000000003,3.74,0.461,0.509,0.49200000000000005,0.485,1280,720,yuv420p,25.0,,,
1361,Vlog_720P-141f,Vlog,720,105,3.128,2.815,2.908,3.11,0.6859999999999999,0.768,0.75,0.7040000000000001,1280,720,yuv420p,30.0,,,
1362,Vlog_720P-155f,Vlog,720,133,4.316,4.4030000000000005,4.331,3.8369999999999997,0.493,0.439,0.484,0.462,1280,720,yuv420p,29.970029970029998,,,
1364,Vlog_720P-2929,Vlog,720,116,3.918,3.8680000000000003,3.889,3.867,0.512,0.5529999999999999,0.518,0.602,1280,720,yuv420p,30.0,,,
1366,Vlog_720P-329f,Vlog,720,125,3.7,3.824,3.832,3.6710000000000003,0.47100000000000003,0.515,0.456,0.479,1280,720,yuv420p,24.0,,,
1367,Vlog_720P-32b2,Vlog,720,120,4.365,4.2860000000000005,4.338,4.351,0.465,0.473,0.475,0.423,1280,720,yuv420p,29.970029970029998,,,
1368,Vlog_720P-343d,Vlog,720,127,3.667,3.597,3.951,3.835,0.541,0.593,0.684,0.636,1280,720,yuv420p,30.0,,,
1369,Vlog_720P-372d,Vlog,720,121,4.047,3.78,3.904,4.145,0.495,0.467,0.46299999999999997,0.409,1280,720,yuv420p,29.970029970029998,,,
1370,Vlog_720P-3e9c,Vlog,720,114,3.8819999999999997,3.7680000000000002,3.7460000000000004,3.7539999999999996,0.524,0.469,0.467,0.49700000000000005,1280,720,yuv420p,25.0,,,
1371,Vlog_720P-4e3d,Vlog,720,116,2.7430000000000003,2.725,2.86,2.895,0.779,0.76,0.706,0.736,1280,720,yuv420p,30.0,,,
1372,Vlog_720P-5364,Vlog,720,113,2.7939999999999996,2.815,2.63,2.655,0.7859999999999999,0.688,0.775,0.765,1280,720,yuv420p,30.0,,,
1374,Vlog_720P-561e,Vlog,720,133,4.438,4.465,4.46,4.373,0.45899999999999996,0.44799999999999995,0.426,0.508,1280,720,yuv420p,30.0,,,
1375,Vlog_720P-5d08,Vlog,720,126,3.783,3.739,3.78,3.7739999999999996,0.555,0.5,0.499,0.491,732,720,yuv420p,24.0,,,
1376,Vlog_720P-60f8,Vlog,720,134,4.335,4.1610000000000005,4.192,4.11,0.488,0.39799999999999996,0.371,0.581,1280,720,yuv420p,25.0,,,
1378,Vlog_720P-6d56,Vlog,720,115,3.7760000000000002,3.905,3.675,3.301,0.48100000000000004,0.466,0.507,0.488,1280,720,yuv420p,29.970029970029998,,,
